a,m,error
2.242032514804499,2.546810683154177,7.226119912556965e-06
2.242018701932044,2.546820422865067,7.223490347844799e-06
2.242005008581447,2.5468300680046756,7.220910104244312e-06
2.2419914336760827,2.546839619427874,7.218378280300843e-06
2.241977976148991,2.54684907798181,7.215893990879462e-06
2.2419646349427897,2.5468584445059763,7.213456366873672e-06
2.24195140900959,2.5468677198322816,7.211064554915642e-06
2.2419382973109117,2.546876904785117,7.208717717094212e-06
2.2419252988175993,2.5468860001814266,7.206415030674813e-06
2.2419124125097385,2.5468950068307716,7.204155687827004e-06
2.2418996373765743,2.546903925535399,7.2019388953555e-06
2.241886972416429,2.546912757090307,7.199763874437589e-06
2.241874416636622,2.546921502283311,7.1976298603630856e-06
2.2418619690533865,2.546930161895108,7.195536102280071e-06
2.2418496286917953,2.546938736699341,7.193481862945864e-06
2.241837394585677,2.546947227462662,7.1914664184819275e-06
2.2418252657775395,2.5469556349447964,7.189489058131466e-06
2.2418132413184937,2.5469639598986054,7.187549084025226e-06
2.2418013202681752,2.5469722030701467,7.185645810946923e-06
2.241789501694669,2.546980365198737,7.183778566107452e-06
2.241777784674434,2.5469884470170134,7.181946688918243e-06
2.2417661682922265,2.546996449250992,7.180149530773632e-06
2.241754651641029,2.5470043726201297,7.17838645483424e-06
2.2417432338219747,2.5470122178373815,7.176656835813645e-06
2.2417319139442755,2.547019985609261,7.174960059771182e-06
2.241720691125149,2.5470276766358975,7.173295523907211e-06
2.241709564489748,2.5470352916110937,7.171662636361973e-06
2.241698533171089,2.5470428312223827,7.170060816018157e-06
2.241687596309982,2.5470502961510864,7.168489492307595e-06
2.241676753054961,2.5470576870723685,7.166948105021065e-06
2.241666002562215,2.547065004655293,7.165436104119846e-06
2.241655343995518,2.5470722495628775,7.163952949554774e-06
2.2416447765261647,2.547079422452149,7.162498111083485e-06
2.2416342993328993,2.547086523974196,7.161071068095589e-06
2.2416239116018515,2.547093554774226,7.159671309437391e-06
2.2416136125264696,2.547100515491614,7.158298333241619e-06
2.241603401307455,2.5471074067599586,7.156951646760193e-06
2.2415932771526967,2.5471142292071325,7.155630766199175e-06
2.241583239277209,2.547120983455334,7.154335216557238e-06
2.241573286903066,2.5471276701211405,7.153064531467561e-06
2.2415634192593377,2.5471342898155562,7.1518182530406075e-06
2.24155363558203,2.547140843144065,7.150595931711978e-06
2.24154393511402,2.5471473307066788,7.1493971260931e-06
2.241534317104997,2.5471537530979873,7.148221402820217e-06
2.241524780811399,2.5471601109072073,7.1470683364142974e-06
2.241515325496354,2.547166404718231,7.145937509133416e-06
2.241505950429619,2.5471726351096744,7.144828510837502e-06
2.241496654887522,2.547178802654924,7.143740938848922e-06
2.2414874381529026,2.5471849079221855,7.142674397816117e-06
2.241478299515052,2.54719095147453,7.141628499585633e-06
2.2414692382696586,2.5471969338699387,7.140602863066827e-06
2.241460253718747,2.5472028556613524,7.1395971141089036e-06
2.2414513451706237,2.547208717396714,7.138610885372029e-06
2.241442511939821,2.5472145196190144,7.137643816206505e-06
2.2414337533470388,2.547220262866338,7.136695552530271e-06
2.241425068719092,2.5472259476719064,7.135765746711626e-06
2.2414164573888553,2.547231574564123,7.134854057450785e-06
2.2414079186952063,2.547237144066615,7.133960149668226e-06
2.241399451982975,2.547242656698278,7.13308369438853e-06
2.2413910566028887,2.547248112973319,7.1322243686337835e-06
2.2413827319115196,2.5472535134012966,7.1313818553117504e-06
2.241374477271232,2.547258858487165,7.1305558431123835e-06
2.241366292050131,2.5472641487313163,7.129746026400623e-06
2.2413581756220102,2.5472693846296184,7.128952105115978e-06
2.2413501273663026,2.5472745666734595,7.128173784670499e-06
2.241342146668027,2.5472796953497863,7.127410775849062e-06
2.241334232917741,2.5472847711411446,7.126662794714516e-06
2.241326385511488,2.5472897945257196,7.12592956251004e-06
2.241318603850752,2.5472947659773753,7.125210805565331e-06
2.2413108873424057,2.5472996859656925,7.1245062552065385e-06
2.241303235398663,2.5473045549560087,7.123815647663884e-06
2.2412956474370316,2.5473093734094556,7.123138723984025e-06
2.241288122880265,2.547314141782998,7.122475229942313e-06
2.2412806611563156,2.54731886052947,7.121824915956735e-06
2.241273261698288,2.5473235300976143,7.1211875370058e-06
2.241265923944393,2.547328150932117,7.120562852542875e-06
2.2412586473379013,2.5473327234736454,7.119950626418518e-06
2.2412514313270986,2.547337248158885,7.11935062679795e-06
2.2412442753652404,2.5473417254205746,7.118762626085173e-06
2.241237178910507,2.5473461556875416,7.118186400844387e-06
2.2412301414259606,2.5473505393847375,7.1176217317255655e-06
2.241223162379499,2.547354876933274,7.1170684033910165e-06
2.241216241243815,2.5473591687504564,7.116526204440684e-06
2.2412093774963515,2.547363415249819,7.115994927343159e-06
2.2412025706192598,2.5473676168411576,7.115474368363623e-06
2.2411958200993567,2.5473717739305655,7.114964327496896e-06
2.241189125428083,2.5473758869204652,7.114464608397474e-06
2.2411824861014615,2.5473799562096424,7.1139750183156636e-06
2.241175901620057,2.547383982193278,7.113495368031366e-06
2.2411693714889336,2.547387965262983,7.113025471788512e-06
2.241162895217616,2.5473919058068266,7.112565147235094e-06
2.2411564723200494,2.5473958042093723,7.11211421535932e-06
2.241150102314558,2.5473996608517075,7.111672500430343e-06
2.2411437847238074,2.547403476111475,7.111239829937767e-06
2.241137519074765,2.5474072503629057,7.110816034533735e-06
2.241131304898662,2.5474109839768464,7.1104009479751415e-06
2.241125141730954,2.5474146773207935,7.109994407067789e-06
2.2411190291112835,2.547418330758921,7.109596251611091e-06
2.2411129665834424,2.5474219446521125,7.109206324343391e-06
2.241106953695335,2.5474255193579887,7.108824470888269e-06
2.24110098999894,2.5474290552309387,7.108450539703012e-06
2.2410950750502754,2.5474325526221486,7.108084382027646e-06
2.241089208409361,2.5474360118796304,7.107725851831853e-06
2.241083389640183,2.5474394333482504,7.107374805768322e-06
2.2410776183106575,2.5474428173697583,7.107031103122879e-06
2.2410718939925967,2.547446164282815,7.106694605765488e-06
2.241066216261672,2.5474494744230194,7.106365178105436e-06
2.2410605846973812,2.5474527481229385,7.106042687043912e-06
2.2410549988830133,2.5474559857121326,7.105727001929545e-06
2.2410494584056133,2.547459187517184,7.1054179945117075e-06
2.2410439628559504,2.5474623538617225,7.105115538900752e-06
2.2410385118284832,2.5474654850664535,7.104819511521454e-06
2.2410331049213275,2.5474685814491833,7.10452979107331e-06
2.2410277417362217,2.5474716433248457,7.104246258487415e-06
2.2410224218784958,2.547474671005528,7.103968796887277e-06
2.241017144957039,2.5474776648004966,7.103697291548751e-06
2.2410119105842674,2.547480625016223,7.103431629859627e-06
2.241006718376091,2.5474835519564083,7.103171701283436e-06
2.241001567951885,2.5474864459220083,7.102917397319794e-06
2.2409964589344558,2.5474893072112597,7.102668611467626e-06
2.2409913909500125,2.5474921361197023,7.10242523918996e-06
2.240986363628135,2.547494932940205,7.102187177876383e-06
2.2409813766017432,2.54749769796299,7.101954326810294e-06
2.2409764295070684,2.5475004314756555,7.1017265871323516e-06
2.240971521983622,2.5475031337632013,7.101503861807404e-06
2.240966653674168,2.54750580510805,7.101286055590842e-06
2.2409618242246907,2.5475084457900725,7.101073074998084e-06
2.240957033284369,2.5475110560866088,7.100864828270243e-06
2.2409522805055455,2.5475136362724933,7.1006612253417235e-06
2.2409475655436992,2.5475161866200753,7.1004621778134485e-06
2.240942888057416,2.5475187073992434,7.100267598918622e-06
2.240938247708362,2.5475211988774458,7.100077403495069e-06
2.2409336441612555,2.547523661319713,7.099891507954884e-06
2.2409290770838384,2.5475260949886818,7.099709830256776e-06
2.2409245461468505,2.5475285001446126,7.099532289877031e-06
2.2409200510240024,2.547530877045415,7.099358807781559e-06
2.240915591391947,2.5475332259466668,7.099189306400646e-06
2.2409111669302555,2.547535547101636,7.09902370960024e-06
2.2409067773213893,2.5475378407613007,7.098861942655135e-06
2.2409024222506746,2.547540107174371,7.09870393222719e-06
2.2408981014062768,2.547542346587308,7.0985496063355865e-06
2.240893814479174,2.547544559244347,7.098398894334573e-06
2.240889561163134,2.5475467453875136,7.098251726887881e-06
2.240885341154686,2.5475489052566465,7.098108035946079e-06
2.240881154153098,2.547551039089416,7.097967754722038e-06
2.240876999860352,2.547553147121345,7.097830817667966e-06
2.2408728779811176,2.5475552295858273,7.097697160453498e-06
2.2408687882227305,2.5475572867141465,7.097566719942511e-06
2.2408647302951668,2.547559318735496,7.097439434171984e-06
2.2408607039110193,2.547561325876997,7.097315242330695e-06
2.2408567087854747,2.547563308363718,7.097194084737856e-06
2.24085274463629,2.547565266418693,7.097075902822077e-06
2.240848811183768,2.5475672002629404,7.096960639101252e-06
2.240844908150737,2.5475691101154805,7.096848237163461e-06
2.240841035262526,2.5475709961933535,7.096738641647275e-06
2.2408371922469423,2.547572858711638,7.09663179822058e-06
2.2408333788342505,2.5475746978834684,7.096527653563911e-06
2.2408295947571486,2.5475765139200526,7.096426155352581e-06
2.2408258397507477,2.547578307030689,7.096327252234906e-06
2.240822113552549,2.5475800774227846,7.096230893818465e-06
2.2408184159024227,2.547581825301871,7.09613703065013e-06
2.2408147465425876,2.5475835508716225,7.096045614198813e-06
2.2408111052175883,2.5475852543338715,7.095956596840928e-06
2.2408074916742753,2.547586935888627,7.095869931840277e-06
2.2408039056617843,2.5475885957340894,7.09578557333505e-06
2.2408003469315148,2.547590234066668,7.095703476319391e-06
2.24079681523711,2.5475918510809956,7.095623596629137e-06
2.2407933103344373,2.547593446969947,7.095545890926054e-06
2.2407898319815676,2.5475950219246517,7.095470316683004e-06
2.240786379938755,2.5475965761345134,7.095396832167655e-06
2.2407829539684188,2.547598109787223,7.0953253964298945e-06
2.2407795538351216,2.5475996230687747,7.095255969285923e-06
2.240776179305552,2.547601116163481,7.0951885113049655e-06
2.240772830148505,2.547602589253988,7.095122983795568e-06
2.240769506134862,2.547604042521293,7.0950593487917416e-06
2.2407662070375722,2.547605476144754,7.094997569039438e-06
2.2407629326316365,2.5476068903021103,7.094937607983601e-06
2.240759682694085,2.5476082851694932,7.094879429756161e-06
2.2407564570039615,2.547609660921442,7.094822999162137e-06
2.2407532553423044,2.547611017730918,7.094768281667723e-06
2.2407500774921285,2.5476123557693193,7.09471524338844e-06
2.240746923238408,2.5476136752064953,7.094663851077412e-06
2.240743792368059,2.5476149762107587,7.0946140721128655e-06
2.2407406846699196,2.5476162589489015,7.094565874487095e-06
2.240737599934736,2.547617523586208,7.094519226795424e-06
2.240734537955143,2.547618770286468,7.094474098223667e-06
2.2407314985256472,2.5476199992119906,7.094430458540188e-06
2.2407284814426114,2.547621210523618,7.094388278082719e-06
2.2407254865042363,2.5476224043807383,7.094347527747663e-06
2.2407225135105446,2.547623580941299,7.094308178982152e-06
2.240719562263365,2.5476247403618193,7.094270203771436e-06
2.2407166325663157,2.547625882797404,7.094233574629819e-06
2.240713724224787,2.5476270084017556,7.094198264592899e-06
2.240710837045928,2.547628117327187,7.094164247203796e-06
2.2407079708386277,2.5476292097246342,7.094131496508187e-06
2.2407051254135015,2.547630285743669,7.094099987042032e-06
2.240702300582875,2.5476313455325106,7.094069693822929e-06
2.2406994961607674,2.547632389238039,7.094040592343876e-06
2.2406967119628782,2.5476334170058057,7.094012658559974e-06
2.2406939478065713,2.5476344289800474,7.093985868884366e-06
2.2406912035108593,2.547635425303696,7.093960200177284e-06
2.2406884788963897,2.5476364061183916,7.093935629737564e-06
2.2406857737854287,2.5476373715644938,7.093912135296482e-06
2.2406830880018482,2.5476383217810934,7.09388969500761e-06
2.2406804213711107,2.547639256906024,7.093868287440427e-06
2.2406777737202543,2.5476401770758734,7.093847891572638e-06
2.2406751448778794,2.5476410824259936,7.093828486781641e-06
2.2406725346741347,2.547641973090514,7.093810052837226e-06
2.240669942940702,2.547642849202351,7.093792569896588e-06
2.2406673695107835,2.5476437108932197,7.093776018493475e-06
2.240664814219088,2.5476445582936447,7.093760379533644e-06
2.2406622769018165,2.5476453915329698,7.093745634288236e-06
2.2406597573966502,2.5476462107393703,7.093731764385448e-06
2.2406572555427355,2.5476470160398623,7.093718751805109e-06
2.240654771180672,2.547647807560314,7.093706578871264e-06
2.240652304152498,2.547648585425456,7.09369522824689e-06
2.24064985430168,2.5476493497588897,7.093684682926547e-06
2.240647421473097,2.5476501006831014,7.093674926230601e-06
2.2406450055130294,2.547650838319469,7.093665941800476e-06
2.2406426062691462,2.5476515627882725,7.093657713589553e-06
2.240640223590492,2.5476522742087058,7.093650225860839e-06
2.240637857327475,2.5476529726988844,7.0936434631796395e-06
2.240635507331854,2.5476536583758564,7.093637410407037e-06
2.2406331734567275,2.5476543313556115,7.093632052696244e-06
2.2406308555565206,2.547654991753091,7.093627375486656e-06
2.240628553486973,2.5476556396821968,7.093623364496297e-06
2.2406262671051285,2.5476562752558016,7.093620005721158e-06
2.24062399626932,2.5476568985857577,7.0936172854254274e-06
2.2406217408391624,2.5476575097829057,7.093615190139133e-06
2.240619500675537,2.5476581089570844,7.09361370665268e-06
2.2406172756405827,2.5476586962171397,7.093612822012354e-06
2.240615065597683,2.547659271670933,7.0936125235134425e-06
2.240612870411456,2.5476598354253515,7.0936127986991946e-06
2.2406106899477423,2.5476603875863155,7.0936136353531346e-06
2.2406085240735947,2.5476609282587876,7.093615021495633e-06
2.240606372657267,2.5476614575467824,7.093616945380103e-06
2.2406042355682025,2.547661975553373,7.093619395486929e-06
2.2406021126770246,2.547662482380701,7.0936223605226294e-06
2.240600003855525,2.5476629781299853,7.09362582941103e-06
2.2405979089766532,2.547663462901529,7.09362979129294e-06
2.2405958279145075,2.547663936794729,7.093634235520907e-06
2.2405937605443227,2.547664399908083,7.093639151653464e-06
2.2405917067424608,2.547664852339198,7.093644529454773e-06
2.2405896663864007,2.5476652941848,7.093650358887996e-06
2.2405876393547284,2.547665725540739,7.093656630113088e-06
2.240585625527127,2.547666146501999,7.093663333481805e-06
2.2405836247843656,2.5476665571627057,7.093670459534759e-06
2.240581637008291,2.5476669576161335,7.09367799899915e-06
2.2405796620818177,2.547667347954713,7.093685942782846e-06
2.2405776998889175,2.547667728270041,7.0936942819722645e-06
2.2405757503146106,2.5476680986528835,7.093703007830264e-06
2.240573813244956,2.547668459193188,7.093712111790247e-06
2.2405718885670423,2.5476688099800886,7.093721585454596e-06
2.2405699761689775,2.5476691511019127,7.0937314205913234e-06
2.240568075939881,2.54766948264619,7.093741609131129e-06
2.240566187769874,2.5476698046996584,7.093752143163133e-06
2.2405643115500706,2.5476701173482716,7.093763014933651e-06
2.240562447172568,2.5476704206772065,7.093774216842403e-06
2.240560594530439,2.5476707147708697,7.09378574143891e-06
2.240558753517722,2.547670999712905,7.093797581420485e-06
2.2405569240294128,2.5476712755862,7.093809729630332e-06
2.240555105961456,2.547671542472892,7.093822179052386e-06
2.2405532992107364,2.5476718004543772,7.093834922811227e-06
2.2405515036750705,2.547672049611315,7.093847954167967e-06
2.2405497192531976,2.5476722900236357,7.093861266517514e-06
2.2405479458447726,2.547672521770547,7.093874853386607e-06
2.2405461833503564,2.547672744930541,7.093888708432252e-06
2.240544431671409,2.5476729595813996,7.0939028254373175e-06
2.2405426907102806,2.547673165800201,7.093917198308733e-06
2.240540960370203,2.547673363663328,7.093931821076599e-06
2.2405392405552833,2.5476735532464714,7.093946687890169e-06
2.2405375311704945,2.5476737346246385,7.093961793016448e-06
2.240535832121668,2.5476739078721584,7.093977130836496e-06
2.240534143315487,2.547674073062688,7.093992695846221e-06
2.2405324646594766,2.5476742302692186,7.094008482651952e-06
2.240530796061999,2.547674379564081,7.094024485968218e-06
2.2405291374322434,2.547674521018952,7.094040700616756e-06
2.2405274886802196,2.547674654704862,7.094057121524373e-06
2.240525849716751,2.5476747806921973,7.0940737437194415e-06
2.2405242204534663,2.5476748990507088,7.09409056233271e-06
2.240522600802793,2.5476750098495162,7.094107572592929e-06
2.2405209906779504,2.5476751131571147,7.094124769826146e-06
2.240519389992941,2.5476752090413806,7.094142149452575e-06
2.2405177986625446,2.5476752975695756,7.094159706987532e-06
2.240516216602312,2.5476753788083544,7.094177438036372e-06
2.240514643728556,2.5476754528237677,7.094195338295067e-06
2.2405130799583457,2.5476755196812704,7.09421340354778e-06
2.2405115252095005,2.547675579445725,7.0942316296644135e-06
2.240509979400582,2.547675632181408,7.094250012599981e-06
2.240508442450887,2.5476756779520136,7.0942685483932425e-06
2.2405069142804432,2.5476757168206614,7.094287233163675e-06
2.240505394809999,2.5476757488499,7.0943060631112e-06
2.2405038839610207,2.547675774101712,7.09432503451411e-06
2.240502381655683,2.5476757926375204,7.094344143727739e-06
2.2405008878168644,2.547675804518192,7.0943633871824836e-06
2.240499402368141,2.547675809804044,7.094382761383139e-06
2.240497925233778,2.5476758085548483,7.094402262907844e-06
2.2404964563387266,2.5476758008298357,7.094421888404339e-06
2.240494995608615,2.547675786687702,7.094441634591797e-06
2.2404935429697446,2.5476757661866123,7.094461498257171e-06
2.2404920983490815,2.5476757393842058,7.094481476254311e-06
2.240490661674253,2.5476757063376008,7.094501565503973e-06
2.24048923287354,2.5476756671033987,7.094521762990177e-06
2.2404878118758718,2.5476756217376892,7.094542065761293e-06
2.2404863986108188,2.547675570296055,7.0945624709283534e-06
2.2404849930085895,2.547675512833577,7.094582975661571e-06
2.2404835950000224,2.5476754494048364,7.094603577193043e-06
2.240482204516581,2.547675380063923,7.094624272811883e-06
2.2404808214903484,2.547675304864436,7.094645059865126e-06
2.240479445854021,2.5476752238594904,7.094665935757106e-06
2.240478077540904,2.5476751371017214,7.094686897945761e-06
2.240476716484905,2.5476750446432876,7.094707943945282e-06
2.240475362620529,2.547674946535877,7.094729071320987e-06
2.240474015882874,2.5476748428307094,7.0947502776915314e-06
2.240472676207623,2.5476747335785417,7.0947715607266336e-06
2.24047134353104,2.547674618829672,7.094792918145694e-06
2.2404700177899666,2.547674498633944,7.0948143477176934e-06
2.2404686989218145,2.5476743730407505,7.0948358472596964e-06
2.2404673868645615,2.547674242099037,7.094857414635479e-06
2.2404660815567445,2.5476741058573076,7.09487904775587e-06
2.2404647829374578,2.547673964363627,7.094900744576951e-06
2.2404634909463446,2.5476738176656255,7.094922503098929e-06
2.2404622055235945,2.5476736658105037,7.094944321366543e-06
2.240460926609938,2.547673508845034,7.094966197465865e-06
2.2404596541466395,2.547673346815567,7.094988129527018e-06
2.2404583880754965,2.547673179768034,7.095010115718983e-06
2.240457128338831,2.5476730077479504,7.095032154252769e-06
2.2404558748794865,2.5476728308004204,7.09505424337871e-06
2.2404546276408244,2.547672648970141,7.095076381384591e-06
2.2404533865667164,2.5476724623014047,7.095098566598233e-06
2.2404521516015423,2.5476722708381025,7.09512079738221e-06
2.240450922690184,2.5476720746237302,7.095143072138483e-06
2.240449699778022,2.5476718737013897,7.095165389302431e-06
2.2404484828109315,2.547671668113793,7.095187747345865e-06
2.240447271735275,2.5476714579032658,7.095210144774835e-06
2.2404460664979005,2.5476712431117514,7.095232580128628e-06
2.240444867046137,2.5476710237808144,7.095255051979349e-06
2.2404436733277895,2.5476707999516424,7.095277558932717e-06
2.240442485291134,2.5476705716650514,7.095300099624747e-06
2.2404413028849146,2.5476703389614883,7.095322672723765e-06
2.2404401260583384,2.547670101881034,7.09534527692765e-06
2.2404389547610717,2.547669860463407,7.095367910965044e-06
2.240437788943236,2.5476696147479676,7.0953905735933824e-06
2.240436628555403,2.547669364773719,7.0954132635984154e-06
2.240435473548592,2.5476691105793123,7.095435979794698e-06
2.2404343238742648,2.5476688522030493,7.0954587210241605e-06
2.240433179484321,2.547668589682885,7.095481486155857e-06
2.2404320403310964,2.5476683230564316,7.0955042740852294e-06
2.2404309063673566,2.547668052360961,7.0955270837331775e-06
2.2404297775462947,2.5476677776334085,7.0955499140470515e-06
2.2404286538215263,2.547667498910375,7.0955727639980884e-06
2.240427535147087,2.5476672162281306,7.095595632582227e-06
2.2404264214774274,2.5476669296226175,7.095618518819897e-06
2.24042531276741,2.547666639129453,7.095641421754452e-06
2.240424208972305,2.547666344783932,7.095664340451915e-06
2.2404231100477876,2.5476660466210315,7.095687274001451e-06
2.240422015949933,2.5476657446754105,7.095710221513869e-06
2.2404209266352137,2.5476654389814155,7.095733182121522e-06
2.2404198420604957,2.5476651295730828,7.095756154978354e-06
2.2404187621830345,2.54766481648414,7.095779139258247e-06
2.2404176869604724,2.5476644997480107,7.095802134156481e-06
2.2404166163508346,2.5476641793978154,7.095825138886934e-06
2.2404155503125254,2.547663855466376,7.095848152684309e-06
2.2404144888043254,2.5476635279862174,7.095871174801302e-06
2.2404134317853877,2.54766319698957,7.095894204509789e-06
2.240412379215235,2.547662862508373,7.095917241099661e-06
2.240411331053755,2.547662524574277,7.0959402838792065e-06
2.2404102872611986,2.547662183218647,7.09596333217345e-06
2.2404092477981763,2.5476618384725622,7.095986385325903e-06
2.240408212625654,2.5476614903668233,7.09600944269574e-06
2.2404071817049505,2.547661138931951,7.096032503659168e-06
2.2404061549977348,2.547660784198191,7.096055567607528e-06
2.2404051324660217,2.5476604261955145,7.096078633950355e-06
2.24040411407217,2.547660064953623,7.096101702110108e-06
2.240403099778879,2.547659700501948,7.096124771526e-06
2.240402089549184,2.5476593328696557,7.096147841651475e-06
2.2404010833464554,2.5476589620856487,7.096170911954195e-06
2.2404000811343945,2.5476585881785683,7.09619398191722e-06
2.2403990828770306,2.547658211176796,7.0962170510362005e-06
2.2403980885387185,2.5476578311084572,7.0962401188210205e-06
2.240397098084135,2.5476574480014236,7.096263184795413e-06
2.240396111478276,2.547657061883314,7.096286248494973e-06
2.2403951286864543,2.547656672781498,7.096309309468986e-06
2.240394149674296,2.547656280723097,7.096332367279974e-06
2.2403931744077377,2.5476558857349882,7.096355421500341e-06
2.240392202853024,2.547655487843805,7.09637847171718e-06
2.2403912349767054,2.5476550870759405,7.096401517527271e-06
2.240390270745634,2.547654683457549,7.09642455854039e-06
2.240389310126962,2.5476542770145474,7.096447594376804e-06
2.2403883530881377,2.54765386777262,7.096470624667407e-06
2.2403873995969046,2.5476534557572172,7.0964936490549495e-06
2.2403864496212975,2.547653040993561,7.0965166671920225e-06
2.24038550312964,2.5476526235066435,7.096539678741755e-06
2.2403845600905425,2.547652203321232,7.096562683376606e-06
2.240383620472899,2.54765178046187,7.09658568078011e-06
2.240382684245884,2.547651354952878,7.0966086706448964e-06
2.2403817513789512,2.547650926818357,7.096631652672772e-06
2.240380821841831,2.547650496082191,7.096654626575532e-06
2.240379895604527,2.5476500627680467,7.0966775920732855e-06
2.2403789726373136,2.547649626899378,7.0967005488954545e-06
2.240378052910734,2.5476491884994257,7.096723496779647e-06
2.240377136395599,2.547648747591221,7.096746435472489e-06
2.240376223062981,2.547648304197587,7.0967693647281246e-06
2.2403753128842157,2.54764785834114,7.096792284310019e-06
2.240374405830897,2.547647410044292,7.096815193988235e-06
2.2403735018748763,2.5476469593292523,7.096838093541388e-06
2.240372600988259,2.5476465062180296,7.09686098275526e-06
2.2403717031434027,2.547646050732433,7.096883861423497e-06
2.2403708083129152,2.5476455928940758,7.096906729346989e-06
2.240369916469652,2.547645132724374,7.0969295863323945e-06
2.2403690275867136,2.547644670244551,7.096952432194785e-06
2.2403681416374437,2.5476442054756383,7.096975266755549e-06
2.240367258595427,2.547643738438477,7.0969980898427895e-06
